지점코드,숙소명,객실타입,대실상태,대실금액,숙박상태,숙박금액,수집일시,체크인
1000112963,대전 중리 호텔 라움,"빠른입실- 입실 13시, 퇴실 13시통합 OTT 6종",정보없음,-,가능,"70,000원",2026-05-06 11:37,2026-05-06
1000112963,대전 중리 호텔 라움,트윈 통합 OTT 6종 / 스타일러or안마의자 랜덤배정,정보없음,-,가능,"70,000원",2026-05-06 11:37,2026-05-06
1000112963,대전 중리 호텔 라움,VIP B-통합 OTT 6종,가능,"30,000원",가능,"75,000원",2026-05-06 11:37,2026-05-06
25972,대전 중리 만월 호텔,일반실,불가,-,가능,"35,000원",2026-05-06 11:37,2026-05-06
25972,대전 중리 만월 호텔,툇마루룸,불가,-,가능,"45,000원",2026-05-06 11:37,2026-05-06
25972,대전 중리 만월 호텔,"빠른입실,늦은퇴실",정보없음,-,가능,"55,000원",2026-05-06 11:37,2026-05-06
25972,대전 중리 만월 호텔,특가룸 / 랜덤배정,정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
25972,대전 중리 만월 호텔,특실 / 사우나,정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,타임특가,가능,"22,000원",가능,"42,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,스탠다드,가능,"27,000원",가능,"47,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,명상룸,가능,"27,000원",가능,"47,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,미러룸,가능,"27,000원",가능,"47,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,2PC룸,가능,"32,000원",가능,"57,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,비지니스 스타일러,가능,"32,000원",가능,"62,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,트윈 + 스타일러,가능,"37,000원",가능,"72,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,늦은퇴실,정보없음,-,가능,"77,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,빠른입실,정보없음,-,가능,"77,000원",2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,무한대실,가능,"42,000원",정보없음,-,2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,심야대실,불가,-,정보없음,-,2026-05-06 11:37,2026-05-06
1000109417,대전 용전 노크인 호텔 by 아늑,노크인 라운지,정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,타임특가,가능,"25,000원",가능,"40,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,프리미엄A R,가능,"25,000원",가능,"40,500원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,프리미엄B R,가능,"30,000원",가능,"45,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,시네마 R,정보없음,-,가능,"55,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,스위트 R,정보없음,-,가능,"60,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,게이밍 R,정보없음,-,가능,"65,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,슈페리어 R,정보없음,-,가능,"70,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,"슈퍼게이밍 R7800X3D,4070TI SUPER,듀얼 우)5600X,3070싱글)",정보없음,-,가능,"75,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,슈페리어 트윈베드 R,정보없음,-,가능,"75,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,펜트하우스 R,정보없음,-,가능,"75,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,슈페리어 애견동반 R,정보없음,-,가능,"80,000원",2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,무한대실,가능,"35,000원",정보없음,-,2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,도보특가,불가,-,마감,-,2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,게이밍 특가,불가,-,마감,-,2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,커플스파 R,불가,-,마감,-,2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,VIP 특가,불가,-,마감,-,2026-05-06 11:37,2026-05-06
24916,대전 용전 엑스와이엠,스위트 특가,불가,-,마감,-,2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,도보특가,정보없음,-,가능,"31,500원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,스탠다드,가능,"20,000원",가능,"36,000원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,디럭스-A,가능,"25,000원",가능,"40,500원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,커플PC-A,가능,"25,000원",가능,"45,000원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,커플PC-B,가능,"25,000원",가능,"49,500원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,VIP-커플PC,가능,"30,000원",가능,"54,000원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,늦은퇴실,정보없음,-,가능,"54,000원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,이른입실,정보없음,-,가능,"54,000원",2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,디럭스-B,가능,"25,000원",마감,-,2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,무한대실,가능,"30,000원",정보없음,-,2026-05-06 11:37,2026-05-06
27378,대전 용전 호텔 가자,심야대실,불가,-,정보없음,-,2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,특가ROOM/랜덤배정,가능,"18,000원",가능,"35,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,스탠다드,가능,"20,000원",가능,"45,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,디럭스/감성객실,가능,"25,000원",가능,"50,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,뮤직룸,가능,"30,000원",가능,"55,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄D,가능,"30,000원",가능,"55,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄C,가능,"30,000원",가능,"55,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄A/안마의자,가능,"30,000원",가능,"55,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,늦은퇴실,정보없음,-,가능,"55,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,빠른입실,정보없음,-,가능,"55,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,비지니스 트윈,불가,-,가능,"60,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,스위트트윈A/노래방,불가,-,가능,"70,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,스위트트윈B/빔프로젝트,불가,-,가능,"70,000원",2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,무한대실,가능,"40,000원",정보없음,-,2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄B,불가,-,마감,-,2026-05-06 11:37,2026-05-06
1009175,대전 용전 호텔 박스,스탠다드,불가,-,마감,-,2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,타임세일,가능,"25,000원",가능,"50,000원",2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,스탠다드+스타일러,가능,"30,000원",가능,"55,000원",2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,커플PC,가능,"30,000원",가능,"60,000원",2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,닌텐도 스위트,가능,"35,000원",가능,"70,000원",2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,비즈니스 스위트,가능,"35,000원",가능,"70,000원",2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,늦은 퇴실,정보없음,-,가능,"85,000원",2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,빠른 입실,정보없음,-,가능,"85,000원",2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,메디테이션,가능,"35,000원",마감,-,2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,무한대실,가능,"40,000원",정보없음,-,2026-05-06 11:37,2026-05-06
1000112362,대전 용전 아늑호텔 1호점,트윈,가능,"45,000원",마감,-,2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,스탠다드,가능,"25,000원",가능,"50,000원",2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,빠른입실,정보없음,-,가능,"60,000원",2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,특실 안마,정보없음,-,가능,"60,000원",2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,특실 대형 욕조,정보없음,-,가능,"60,000원",2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,늦은퇴실,정보없음,-,가능,"70,000원",2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,트윈룸,정보없음,-,가능,"70,000원",2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,트윈룸 테라스,정보없음,-,가능,"90,000원",2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,무한대실,가능,"35,000원",정보없음,-,2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,하늘방 / 빅테라스,정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,안마테라스,정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
24317,대전 용전 아이,"하늘방 / 특실,소테라스 랜덤배정",정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
1018886,대전 용전 세도나,일반실,가능,"25,000원",가능,"40,000원",2026-05-06 11:37,2026-05-06
1018886,대전 용전 세도나,온돌,정보없음,-,가능,"50,000원",2026-05-06 11:37,2026-05-06
1018886,대전 용전 세도나,스타일러룸,정보없음,-,가능,"50,000원",2026-05-06 11:37,2026-05-06
1018886,대전 용전 세도나,얼리체크인,정보없음,-,가능,"60,000원",2026-05-06 11:37,2026-05-06
1018886,대전 용전 세도나,트윈,정보없음,-,가능,"60,000원",2026-05-06 11:37,2026-05-06
1018886,대전 용전 세도나,게임룸 1PC 배틀그라운드,정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
1018886,대전 용전 세도나,게임룸 2PC 배틀그라운드,정보없음,-,마감,-,2026-05-06 11:37,2026-05-06
3010348,대전 용전 리스보아,일반실,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
3010348,대전 용전 리스보아,일반실,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
3010348,대전 용전 리스보아,특실,가능,"40,000원",가능,"70,000원",2026-05-06 11:38,2026-05-06
3010348,대전 용전 리스보아,준특실,가능,"40,000원",가능,"70,000원",2026-05-06 11:38,2026-05-06
3010348,대전 용전 리스보아,테라스 특실,정보없음,-,가능,"80,000원",2026-05-06 11:38,2026-05-06
3010348,대전 용전 리스보아,특실,정보없음,-,마감,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,테이스티,가능,"30,000원",가능,"65,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,비즈니스,가능,"30,000원",가능,"65,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,닌텐도,가능,"35,000원",가능,"70,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,2PC,가능,"35,000원",가능,"70,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,무비,가능,"35,000원",가능,"70,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,다이닝 룸,불가,-,가능,"85,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,싱잉,가능,"50,000원",가능,"110,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,다이닝 트윈,가능,"50,000원",가능,"120,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,아늑맨션,정보없음,-,가능,"200,000원",2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,명상,가능,"30,000원",마감,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,겟 베러,가능,"30,000원",마감,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,무한대실,가능,"40,000원",정보없음,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,웰니스,가능,"40,000원",마감,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,기획전 특가,정보없음,-,마감,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,심야대실,불가,-,정보없음,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,빠른 입실,정보없음,-,마감,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,늦은 퇴실,정보없음,-,마감,-,2026-05-06 11:38,2026-05-06
1009172,대전 용전 아늑호텔 2호점,오픈특가,불가,-,마감,-,2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,일반룸,가능,"25,000원",가능,"40,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,준특실 LOL게임,가능,"25,000원",가능,"45,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,시네마룸,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,준특실 러브쇼파,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,스타일러 룸,가능,"30,000원",가능,"60,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,커플 배틀 게임룸,가능,"30,000원",가능,"60,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,특실-안마의자,가능,"30,000원",가능,"60,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,빠른입실룸,정보없음,-,가능,"60,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,트윈 커플 스파룸B,가능,"35,000원",가능,"65,000원",2026-05-06 11:38,2026-05-06
27476,대전 용전 보보스,트윈 커플 스파룸A,가능,"35,000원",가능,"70,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),선착순 특가-랜덤객실,가능,"20,000원",가능,"35,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),일반실,가능,"22,000원",가능,"40,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),준특실,가능,"25,000원",가능,"45,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),금연실,가능,"25,000원",가능,"45,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),트윈룸,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),의류관리룸,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),안마의자룸,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),늦은퇴실-랜덤객실,정보없음,-,가능,"50,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),빠른 입실-랜덤객실,정보없음,-,가능,"50,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),스위트룸,불가,-,가능,"85,000원",2026-05-06 11:38,2026-05-06
1009157,대전 용전 룩(LOOK),무한 대실,가능,"30,000원",정보없음,-,2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,특가ROOM/랜덤배정,가능,"18,000원",가능,"35,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,스탠다드,가능,"20,000원",가능,"45,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,디럭스/감성객실,가능,"25,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,뮤직룸,가능,"30,000원",가능,"55,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄D,가능,"30,000원",가능,"55,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄C,가능,"30,000원",가능,"55,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄A/안마의자,가능,"30,000원",가능,"55,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,늦은퇴실,정보없음,-,가능,"55,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,빠른입실,정보없음,-,가능,"55,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,비지니스 트윈,불가,-,가능,"60,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,스위트트윈A/노래방,불가,-,가능,"70,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,스위트트윈B/빔프로젝트,불가,-,가능,"70,000원",2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,무한대실,가능,"40,000원",정보없음,-,2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,프리미엄B,불가,-,마감,-,2026-05-06 11:38,2026-05-06
1009175,대전 용전 호텔 박스,스탠다드,불가,-,마감,-,2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,도보특가,가능,"30,000원",가능,"55,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,스탠다드 - 스타일러,가능,"35,000원",가능,"60,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,2PC,가능,"40,000원",가능,"65,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,기프티콘 PKG1,정보없음,-,가능,"70,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,블루 스테이션,가능,"45,000원",가능,"80,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,그린 스테이션,가능,"45,000원",가능,"80,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,옐로우 스테이션,가능,"45,000원",가능,"80,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,무비,가능,"50,000원",가능,"90,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,기프티콘 PKG2,정보없음,-,가능,"90,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,늦은퇴실,정보없음,-,가능,"90,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,빠른입실,정보없음,-,가능,"90,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,LP,가능,"50,000원",가능,"120,000원",2026-05-06 11:38,2026-05-06
23698,대전 용전 타임터미널 호텔 1호점 by 아늑,무한대실,가능,"50,000원",정보없음,-,2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,"스타일러-전 객실 금연,통합OTT 7종,70인치TV,공기청정기,비데",가능,"30,000원",가능,"42,000원",2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,"MAX-게이밍 1pc-I5-12400F 고사양,객실 금연,통합OTT 7종",정보없음,-,가능,"50,000원",2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,"트윈 게이밍1pc-전객실금연,통합OTT 7종,70인치TV,공기청정기,비데",정보없음,-,가능,"55,000원",2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,"MAX-게이밍 2pc-I5-12400F 고사양,객실 금연,통합OTT 7종",정보없음,-,가능,"55,000원",2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,"VIP안마 스타일러-전객실금연,통합OTT 7종,75인치TV,공기청정기",가능,"35,000원",가능,"60,000원",2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,VIP 트윈 스타일러-게이밍1PC,정보없음,-,가능,"65,000원",2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,VIP 안마 2PC 스타일러,불가,-,가능,"70,000원",2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,"트윈-전 객실 금연,통합OTT 7종,70인치TV,공기청정기,비데",정보없음,-,마감,-,2026-05-06 11:38,2026-05-06
24035,대전 용전 디자인 호텔 피아노,"Deluxe-전 객실 금연,통합OTT 7종,70인치TV,공기청정기,비데",정보없음,-,마감,-,2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),스탠다드,가능,"20,000원",가능,"35,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),디럭스,가능,"25,000원",가능,"40,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),VIP,정보없음,-,가능,"45,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),프리미엄,정보없음,-,가능,"45,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),더블욕조,정보없음,-,가능,"45,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),트윈,정보없음,-,가능,"45,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),늦은 퇴실,정보없음,-,가능,"50,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),빠른 입실,정보없음,-,가능,"50,000원",2026-05-06 11:38,2026-05-06
24673,대전 용전 본(HOTEL BON),배틀그라운드 1pc,정보없음,-,마감,-,2026-05-06 11:38,2026-05-06
1019710,대전 용전 KB,Standard B,가능,"25,000원",가능,"45,000원",2026-05-06 11:38,2026-05-06
1019710,대전 용전 KB,Standard A,가능,"25,000원",가능,"45,000원",2026-05-06 11:38,2026-05-06
1019710,대전 용전 KB,Deluxe A,가능,"30,000원",가능,"50,000원",2026-05-06 11:38,2026-05-06
1019710,대전 용전 KB,Suite,가능,"30,000원",가능,"60,000원",2026-05-06 11:38,2026-05-06
1019710,대전 용전 KB,Deluxe B,불가,-,마감,-,2026-05-06 11:38,2026-05-06
10044959,대전 유성 아늑호텔 1호점,도보특가 - 차량입고불가,가능,"28,000원",가능,"54,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,스탠다드,가능,"30,000원",가능,"64,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,오픈특가,가능,"33,000원",가능,"69,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,2PC 게이밍,가능,"35,000원",가능,"69,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,명상,가능,"35,000원",가능,"69,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,비즈니스 디럭스,가능,"35,000원",가능,"69,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,비즈니스 스탠다드,가능,"35,000원",가능,"69,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,스타일러,가능,"35,000원",가능,"79,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,플레이스테이션,가능,"50,000원",가능,"79,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,기프티콘PKG1,정보없음,-,가능,"84,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,무비 스위트,가능,"50,000원",가능,"89,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,기프티콘PKG2,정보없음,-,가능,"94,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,늦은 퇴실,정보없음,-,가능,"99,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,빠른입실,정보없음,-,가능,"99,000원",2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,무한대실,가능,"40,000원",정보없음,-,2026-05-06 11:39,2026-05-06
10044959,대전 유성 아늑호텔 1호점,기획전 특가 - 차량입고불가,정보없음,-,마감,-,2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,도보특가 / 주차 불가,가능,"28,000원",가능,"60,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,"오픈특가 / 75""스마트 TV",가능,"30,000원",가능,"65,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,"스탠다드 / 75""스마트 TV",가능,"35,000원",가능,"75,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,"비즈니스룸 / 75""스마트 TV,",가능,"40,000원",가능,"85,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,얼리체크인,정보없음,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,"스위트룸 / 75""스마트 TV",가능,"50,000원",가능,"95,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,레이트체크아웃,정보없음,-,가능,"100,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,파티룸 / 60평,정보없음,-,가능,"400,000원",2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,무한대실,가능,"50,000원",정보없음,-,2026-05-06 11:39,2026-05-06
1009259,대전 유성 호텔 141,야간대실,불가,-,정보없음,-,2026-05-06 11:39,2026-05-06
24135,대전 유성 MAC 호텔,General Room,가능,"35,000원",가능,"59,500원",2026-05-06 11:39,2026-05-06
24135,대전 유성 MAC 호텔,Special Room-A,가능,"40,000원",가능,"68,000원",2026-05-06 11:39,2026-05-06
24135,대전 유성 MAC 호텔,Special Room-C,정보없음,-,가능,"76,500원",2026-05-06 11:39,2026-05-06
24135,대전 유성 MAC 호텔,Twin room-B,정보없음,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
24135,대전 유성 MAC 호텔,Thema Room-A,정보없음,-,가능,"90,000원",2026-05-06 11:39,2026-05-06
24135,대전 유성 MAC 호텔,Twin room-A,정보없음,-,가능,"110,000원",2026-05-06 11:39,2026-05-06
1009316,대전 유성 더 샵,디럭스-전 객실 통합 OTT 무료 시청,가능,"25,000원",가능,"53,000원",2026-05-06 11:39,2026-05-06
1009316,대전 유성 더 샵,스위트-전 객실 통합 OTT 무료 시청,가능,"25,000원",가능,"53,000원",2026-05-06 11:39,2026-05-06
1009316,대전 유성 더 샵,VIP-전 객실 통합 OTT 무료 시청,가능,"30,000원",가능,"73,000원",2026-05-06 11:39,2026-05-06
1009316,대전 유성 더 샵,VVIP 트윈-전 객실 통합 OTT 무료 시청,가능,"40,000원",가능,"93,000원",2026-05-06 11:39,2026-05-06
1009316,대전 유성 더 샵,VVIP-전 객실 통합 OTT 무료 시청,가능,"40,000원",가능,"93,000원",2026-05-06 11:39,2026-05-06
